index,rooms,m2,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,price,year_of_build,condition,air_conditioning,energy_efficiency,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat,renewable_energy_performance_index_KWh/m2
0,3,120,2,3,,21/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,987000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,isola,,,,,,1,3,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,2,82,1,1,,17/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,585000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,isola,,,,,,1,1,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,3,119,1,2,,24/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,994000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,porta romana - medaglie d'oro,,,,,,1,2,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,3,95,2,4,166,15/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,280000,1986,good / habitable,"autonomous, cold/heat",f≥ 175 kwh/m² year,baggio,"1 in garage/box, 1 all'esterno",,,,,1,4,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,73,2,2,230,03/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,575000,1960,very good / refurbished,"centralized, cold/heat","f≥ 3,51 kwh/m² year",solari,,,,,,1,2,centralized,to radiators,methane powered,centralized, cold/hot,
0,4,176,3,12,,26/01/2023,sale,apartment | entire property | stately property class,15 floors,libero,1717000,2024,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,ripamonti,,,,,,1,1,autonomous,to radiators,methane powered,centralized, cold/hot,
0,2,44,1,3,,30/11/2022,sale,apartment | entire property | stately property class,3 floors,,565000,1920,very good / refurbished,"autonomous, cold",,duomo,,,,,,1,3,centralized,to radiators,gas powered,autonomous, cold,
0,2 - 5,42,71,,,20/02/2023,sale - download specifications,project,,,,,,"centralized, cold","a2≥ 3,51 kwh/m² year, edificio energia quasi zero",navigli - darsena,,winter summer,72,31/03/2023 - 31/05/2025,,0,,centralized,On the floor,powered by heat pump,centralized, cold,
0,4,170,2,R,440,18/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,700000,1970,very good / refurbished,"autonomous, cold/heat",e127.55 kwh/m² year,argonne - corsica,,,,,,1,0,centralized,to radiators,,autonomous, cold/hot,
0,2 - 4,70,8,,,09/02/2023,sale,project,2 floors,,,,,"autonomous, cold/heat",,precotto,"1 in garage/box, 3 all'esterno",,6,01/07/2022 - 30/11/2023,,0,,autonomous,powered by heat pump,,autonomous, cold/hot,
0,3,120,2,2,,07/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,595000,2023,new / under construction,"autonomous, cold","a1≥ 3,51 kwh/m² year",pezzotti - meda,,,,,,1,2,centralized,On the floor,powered by heat pump,autonomous, cold,
0,4,156,2,3,,16/12/2022,sale,apartment | entire property | stately property class,5 floors,libero,1680000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,palestro,,,,,,1,3,centralized,by air,powered by heat pump,centralized, cold/hot,
0,3,60,1,2,125,08/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,269000,1950,very good / refurbished,system preparation,f≥ 175 kwh/m² year,molise - cuoco,,,,,,0,2,centralized,to radiators,methane powered,system preparation,,
0,5+,215,3,6,749,17/02/2023,sale,apartment | entire property | stately property class,7 floors,,1870000,1967,to be restructured,"autonomous, cold",g326.96 kwh/m² year,ticinese,1 in garage/box,,,,,1,6,centralized,On the floor,gas powered,autonomous, cold,
0,2,110,2,R,,10/11/2022,sale,apartment | entire property | stately property class,6 floors,libero,899000,1940,very good / refurbished,"autonomous, cold",c≥ 175 kwh/m² year,turati,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold,
0,3,85,2,3,150,23/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,480000,1950,very good / refurbished,system preparation,d≥ 175 kwh/m² year,lodi - brenta,,,,,,1,3,centralized,On the floor,methane powered,system preparation,,
0,4,136,3,1,,24/11/2022,sale,apartment | entire property | stately property class,3 floors,libero,785000,2021,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,famagosta,,,,,,1,1,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,4,159,2,1,,07/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,719000,2023,new / under construction,"autonomous, cold","a1≥ 3,51 kwh/m² year",pezzotti - meda,,,,,,1,1,centralized,On the floor,powered by heat pump,autonomous, cold,
0,3,91,2,2,,21/11/2022,sale,apartment | entire property | stately property class,7 floors,libero,548000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,giambellino,1 in garage/box,,,,,1,2,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,3,100,2,3,,02/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,663000,2023,new / under construction,"autonomous, cold",a≥ 175 kwh/m² year,città studi,,,,,,1,3,centralized,On the floor,powered by heat pump,autonomous, cold,
0,4,208,3,6,,13/12/2022,sale,attic | entire property | stately property class,7 floors,libero,1995000,2022,new / under construction,"autonomous, cold/heat",a≥ 175 kwh/m² year,morgagni,,,,,,1,6,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,2,69,1,1,,07/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,338000,2023,new / under construction,"autonomous, cold","a1≥ 3,51 kwh/m² year",pezzotti - meda,,,,,,1,1,centralized,On the floor,powered by heat pump,autonomous, cold,
0,5,260,3,2,1.000,16/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,1350000,1990,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,san siro,2 in garage/box,,,,,1,2,centralized,to radiators,powered by district heating,autonomous, cold/hot,
0,5,185,2,2,420,20/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,1250000,1930,good / habitable,"autonomous, cold/heat",d253.3 kwh/m² year,guastalla,,winter summer,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,2679
0,3,98,2,6,305,16/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,720000,1970,new / under construction,system preparation,g≥ 175 kwh/m² year,città studi,,,,,,1,6,centralized,On the floor,gas powered,system preparation,,
0,3,108,2,2,,07/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,843000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,corso san gottardo,,,,,,1,2,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,1,75,2,R,,10/11/2022,sale,apartment | entire property | stately property class,6 floors,libero,632000,1940,very good / refurbished,"autonomous, cold",b≥ 175 kwh/m² year,turati,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold,
0,4,137,2,4,,23/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,1224000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,corso san gottardo,,,,,,1,4,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,2,55,1,T,175,13/01/2023,sale,apartment | entire property | stately property class,3 floors,,169000,2008,good / habitable,"autonomous, cold/heat",c137.13 kwh/m² year,muggiano,,,,,,1,0,centralized,to radiators,gas powered,autonomous, cold/hot,
0,4,151,2,T,,03/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,648000,1968,to be restructured,"centralized, cold/heat",g≥ 175 kwh/m² year,maggiolina,,,,,,1,0,centralized,On the floor,powered by district heating,centralized, cold/hot,
0,4,206,2,3,,19/01/2023,sale - download specifications,apartment | entire property | luxury property,6 floors,libero,1080000,2022,new / under construction,"autonomous, cold","a4≥ 3,51 kwh/m² year",ca' granda,,,,,,1,3,autonomous,On the floor,powered by heat pump,autonomous, cold,
0,3,114,2,R,,10/11/2022,sale,apartment | entire property | stately property class,6 floors,libero,937000,1940,very good / refurbished,"autonomous, cold",b≥ 175 kwh/m² year,turati,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold,
0,4,176,3,3,,02/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,1192000,2023,new / under construction,"autonomous, cold",a≥ 175 kwh/m² year,città studi,,,,,,1,3,centralized,On the floor,powered by heat pump,autonomous, cold,
0,4,196,3,3,,26/10/2022,sale,apartment | entire property | stately property class,7 floors,libero,1214000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,giambellino,1 in garage/box,,,,,1,3,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,2,85,1,1,,23/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,558000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,corso san gottardo,,,,,,1,1,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,2,60,1,4,,02/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,398000,2023,new / under construction,"autonomous, cold",a≥ 175 kwh/m² year,città studi,,,,,,1,4,centralized,On the floor,powered by heat pump,autonomous, cold,
0,3,86,1,,292,16/02/2023,sale,apartment | entire property | medium property class,5 floors,,320000,1960,very good / refurbished,"autonomous, cold",d203.93 kwh/m² year,molise - cuoco,1 all'esterno,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold,
0,2,75,1,2,,17/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,399000,2022,new / under construction,"centralized, warm",a≥ 175 kwh/m² year,pasteur,,,,,,1,2,centralized,On the floor,powered by heat pump,centralized, hot,
0,5,100,1,5,250,21/02/2023,sale,apartment | entire property | luxury property,7 floors,libero,890000,1948,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,borgogna - largo augusto,,,,,,1,5,centralized,On the floor,gas powered,autonomous, cold/hot,
0,3,117,2,3,,26/10/2022,sale,apartment | entire property | stately property class,7 floors,libero,735000,2022,new / under construction,"centralized, cold/heat",a≥ 175 kwh/m² year,giambellino,1 in garage/box,,,,,1,3,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,5+,195,3,,,20/02/2023,sale,detached villa | entire property | stately property class,1 floor,libero,1550000,2022,new / under construction,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",città studi,1 all'esterno,winter summer,,,,0,0,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,351
0,4,114,2,2,,26/10/2022,sale,apartment | entire property | stately property class,3 floors,libero,769000,2022,new / under construction,"centralized, warm",a≥ 175 kwh/m² year,pasteur,,,,,,1,2,centralized,On the floor,powered by heat pump,centralized, hot,
0,2,59,1,2,,17/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,570000,2024,new / under construction,"centralized, cold",a≥ 175 kwh/m² year,isola,,,,,,1,2,centralized,On the floor,methane powered,centralized, cold,
0,2,46,1,S,125,10/01/2023,sale,apartment | entire property | stately property class,1 floor,libero,185000,1950,very good / refurbished,"autonomous, cold/heat",f195.78 kwh/m² year,affori,,,,,,0,S,centralized,to radiators,methane powered,autonomous, cold/hot,
0,2,80,1,,150,13/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,365000,2011,very good / refurbished,"autonomous, cold/heat",b46.1 kwh/m² year,santa giulia,1 in garage/box,,,,,1,2,autonomous,On the floor,methane powered,autonomous, cold/hot,
0,2,57,1,1,150,22/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,270000,2005,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,san siro,1 in garage/box,,,,,1,1,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,100,2,1,240,24/02/2023,sale,apartment | entire property | stately property class,4 floors,,440000,2012,very good / refurbished,"autonomous, cold/heat",b35.54 kwh/m² year,lorenteggio,1 in garage/box,,,,,1,1,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,3,90,1,2,135,16/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,620000,1920,very good / refurbished,"autonomous, cold/heat",f150.47 kwh/m² year,porta vittoria,,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,
0,2,80,1,4,250,15/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,410000,1965,good / habitable,,d102.43 kwh/m² year,portello - parco vittoria,,,,,,1,4,centralized,to radiators,methane powered,,,
0,2,70,1,1,150,20/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,240000,1967,good / habitable,,f≥ 175 kwh/m² year,chiesa rossa,,,,,,1,1,centralized,to radiators,methane powered,,,
0,5+,234,3,,500,15/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,1350000,2014,very good / refurbished,"autonomous, cold/heat",a25.95 kwh/m² year,dergano,2 in garage/box,,,,,1,3,centralized,On the floor,gas powered,autonomous, cold/hot,
0,2,79,1,5,1.770,11/01/2023,sale,apartment | entire property | medium property class,7 floors,libero,379000,1960,to be restructured,,e≥ 175 kwh/m² year,ghisolfa - mac mahon,,,,,,1,5,centralized,On the floor,,,,
0,3,95,2,1,210,24/02/2023,sale,apartment | entire property | medium property class,1 floor,,258000,1950,good / habitable,"autonomous, cold/heat",e≥ 175 kwh/m² year,san carlo,,,,,,0,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,100,1,2,250,14/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,690000,1930,very good / refurbished,"autonomous, cold/heat",e≥ 175 kwh/m² year,indipendenza,2 in garage/box,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,
0,5+,188,3,3,180,30/01/2023,sale,apartment | entire property | stately property class,4 floors,,860000,1920,good / habitable,,e132.47 kwh/m² year,repubblica,,,,,,1,3,autonomous,to radiators,gas powered,,,
0,3,100,1,1,250,13/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,565000,1940,to be restructured,,,plebisciti - susa,,,,,,0,1,centralized,gas powered,,,,
0,3,65,1,2,100,17/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,269000,1960,very good / refurbished,"autonomous, cold",g≥ 175 kwh/m² year,molise - cuoco,,,,,,0,2,centralized,to radiators,gas powered,autonomous, cold,
0,2,50,1,T,160,16/02/2023,sale,lofts | entire property | medium property class,5 floors,libero,325000,1930,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,montenero,,,,,,1,0,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,2,78,2,2,208,12/10/2022,sale,apartment | luxury property,5 floors,libero,2000000,1700,very good / refurbished,autonomous,g201 kwh/m² year,scala - manzoni,1 all'esterno,,,,,1,2,autonomous,to radiators,powered by district heating,autonomous,,
